id,text,label,origin,id-type
http://www.vanitatis.elconfidencial.com/television/2015-05-09/kiko-hernandez-anuncia-que-va-a-ser-padre-en-salvame-deluxe_791447/,¡voy a ser padre!,0,news-articles,url
1.2720732108724142e+18,"""Creo que la sociedad española, que es una sociedad feminista y democrática, les va a decir que ese no es el camino. Se puede discrepar en democracia, se pueden hacer propuestas diferentes, pero no se puede mentir y utilizar un tipo de estrategia tan inhumana"".  
@IreneMontero https://t.co/wrd61H06Bh",1,twitter,twitterId
https://www.vanitatis.elconfidencial.com/noticias/2017-11-21/susanna-griso-muere-madre-fotografias-exclusivas-velatorio-tanatorio_1481580/,"[LEE MÁS | Susanna Griso, ausente de ""Espejo público""]",0,news-articles,url
https://as.com/futbol/internacional/endrick-hace-historia-n/,"Endrick se ha apoyado en su otra cara, en su esfuerzo entre bambalinas y su robustez anímica, para dar los pasos en la dirección correcta.",0,news-articles,url
https://www.elplural.com/politica/espana/la-leccion-de-angelica-rubio-a-vox-la-informacion-es-de-los-ciudadanos-no-de-los-periodistas_227358102,"""La libertad de información es de los ciudadanos, no de los periodistas"", destacó.",0,news-articles,url
http://www.elconfidencial.com/espana/2014-11-12/el-tribunal-de-cuentas-acusa-a-sindicatos-y-patronal-de-fraude-masivo-en-los-cursos_453700/,"El Tribunal de Cuentas denuncia, en primer lugar, que los fondos se asignaran con porcentajes fijos a las patronales (un 50% del total) y los sindicatos (el otro 50%) con independencia de la calidad de sus proyectos.",0,news-articles,url
http://www.vanitatis.elconfidencial.com/noticias/2015-10-27/la-melancolica-entrada-de-julian-contreras-en-el-mundo-de-los-bloggers_1072339/,"Una vez hecha la presentación, llegaba la primera entrada, publicada este domingo.",0,news-articles,url
1.27247664087509e+18,"Os dejo el artículo de esta semana      
Rodrigo Jiménez Revuelta (*) – La hipocresía de la izquierda https://t.co/H8pLVXqClz a través de @el_adelantado",0,twitter,twitterId
1.2711738430135706e+18,"Estimada, @LauraBorras , ✊  ",0,twitter,twitterId
https://as.com/futbol/internacional/endrick-hace-historia-n/,“Yo no pedí esto”,0,news-articles,url
1.2733781882284278e+18,Inmensa @Macarena_Olona defiendo a aquellos valientes que son intimidados por denunciar casos de corrupción y recordando a ese PSOE sectario y negacionista la corrupción que tristemente hemos padecido los andaluces BRAVO       https://t.co/E0PTfuyqhn,0,twitter,twitterId
1.4668152433011016e+18,"No hay ninguna razón científica para hacer obligatoria la vacunación contra la COVID-19, y sí hay muchas, muchas, para recomendarla. ¿ Cuestión de matices? No, cuestión de libertad. En fin, pedagogía contra demagogia. https://t.co/S2sx1g70O7",1,twitter,twitterId
https://beta.newtral.es/oficina-terrorismo-madrid-onu/20220707/,La ONU abrirá una oficina para luchar contra el terrorismo en Madrid,0,news-articles,url
1.2764913875177103e+18,"▶️ En #Torremolinos hemos realizado un acto con motivo del 28 de junio, Día Nacional del Orgullo LGTBI  ️‍ 
 
▶️ Es fundamental la defensa de las libertades de todas las personas, extendiendo derechos de los colectivos como siempre realizan los gobiernos socialistas #FaseArcoIris https://t.co/YXWwTWiuQT",0,twitter,twitterId
1.271483987261866e+18,"Esos medios que han gozado del privilegio de ver su actividad considerada como un servicio esencial, tratan de prohibir el ejercicio de la oposición. 

Tienen más de comisarios políticos que de prensa. 

Son los cómplices y esbirros de un gobierno crecientemente totalitario. https://t.co/bdnVjG18Ya",1,twitter,twitterId
https://www.newtral.es/test-que-recuerdas-primeros-meses-pandemia-espana/,| < 1 min lectura,0,news-articles,url
1.23568640025677e+18,"A las 11 de la noche, pleno de la @asambleamadrid debate sobre  #conciliación ¡Es para llorar! Lo cambiaremos.... no puede ser que le exijamos a las empresas lo que no cumplimos en las instituciones públicas. https://t.co/3d0eADRIgC",0,twitter,twitterId
https://www.newtral.es/que-es-deuda-publica/,"Sin embargo, con la llegada del 2020 y la pandemia, la deuda ha vuelto a dispararse, superando el umbral del 100% y hasta alcanzar el 114% en el tercer trimestre de 2020.",0,news-articles,url
1.271336136976327e+18,"☀ Muy buenos días y #FelizFinde. Os dejamos nuestra agenda para hoy 
  https://t.co/BMvEOmkwn7 https://t.co/yYM4ZI7DUh",0,twitter,twitterId
https://www.elconfidencial.com/television/programas-tv/2018-11-20/gh-vip-6-notario-votaciones-sistema-votos-tongo-nominaciones-gran-hermano_1657090/,"En el punto ocho (""La participación en las votaciones del programa Gran Hermano VIP 2018""), se recoge que los participantes aceptan la totalidad de las bases, ""que serán depositadas ante el Notario de Madrid, D. Luis Rueda Esteban.",0,news-articles,url
http://www.lavanguardia.com/opinion/20170410/421589830419/pilato-el-contemporaneo.html,He aquí el primer líder declaradamente relativista.,0,news-articles,url
1.2731563455088886e+18,"Menos inversores y menos capital. 

Desde que Pedro Sánchez asumió la presidencia del Gobierno, el éxodo alcanza la cifra de  2,8 millones de euros al día.

El gobierno social comunista trae ruina, paro y división entre españoles.

https://t.co/qjoON3xRIA",1,twitter,twitterId
1.2706211829796454e+18,"  Agenda @VOX_Congreso 10 de junio ⤵

 ️ Congreso  ️

⏰ 10:00 horas - ✅ Sesión de Control. Intervenciones de @Macarena_Olona, @ivanedlm y @_patricia_rueda.

  Enlace a directo: https://t.co/3mbEXDiZB2",0,twitter,twitterId
https://www.elplural.com/opinion/hable-mayoria-hazlo-madrid-importa_264954102,"El título del artículo recuerda los lemas de los tres principales partidos de la izquierda en Madrid, que se presentan a las elecciones autonómicas del 4 de Mayo.",0,news-articles,url
https://www.newtral.es/que-leyes-ha-aprobado-el-gobierno/,Se redacta un documento que recoge y unifica toda la información que va a acompañar el proceso de elaboración de la ley.,0,news-articles,url
http://www.elconfidencial.com/cultura/2016-08-06/joker-batman-peiculas-comics-jared-leto-jack-nicholson-cesar-romero-heath-ledger_1242564/,"""El hombre tras la capucha roja"" (1951)",0,news-articles,url
1.2709697993472532e+18,"Ya han ido a por Lo que el viento se llevó(en HBO), y La Patrulla Canina (En plataformas digitales).  

Temblando estoy de que dejen la tele y cojan libros.",1,twitter,twitterId
1.272937367968592e+18,"Es una vergüenza. Esta decisión de García Albiol implica un sesgo socioeconómico que perjudica a las familias más humildes de #Badalona y un sesgo de género, porque al final son mayoritariamente  las mujeres las que sacrifican su trabajo por necesidad de cuidados. 
@PSC_Badalona https://t.co/gKWcSLjPrx",1,twitter,twitterId
https://www.elplural.com/opinion/asesino-silencioso_216977102,Cuanto más democrática es una sociedad es también más solidaria.,0,news-articles,url
1.232600647779922e+18,   Nos han contado que hay nuevos proyectos en marcha con los que se pretende confiscar más tierra y construir carreteras que sólo van a poder usar los colonos. Es la expresión real de la anexión que pretende legalizar el infame plan de Trump https://t.co/WwEiHUmTVB,1,twitter,twitterId
1.2718111346691072e+18,"⭕️ La inmigración se dispara un 264% en Andalucía:

- Recibía 17.800 al semestre en 2013 y terminó el 2019 recibiendo un total de 50.000 inmigrantes ilegales.

Pero claro, todas mis informaciones son bulos...   ‍♂️ https://t.co/Ec4tm6HFzZ",1,twitter,twitterId
https://as.com/opinion/un-efecto-que-se-evaporo-en-una-semana-n/,El interinato tampoco ayuda.,0,news-articles,url
https://beta.newtral.es/duracion-partidos-nadal/20220708/,Y en tierra batida solo cuatro.,0,news-articles,url
https://www.elplural.com/economia/cambios-traera-factura-luz-1-junio_266087102,"El próximo 1 de junio entra en vigor en España una nueva factura de la luz, con cambios significativos para los consumidores.",0,news-articles,url
https://www.elconfidencial.com/espana/observatorio-electoral/2023-04-17/encuestas-autonomicas-28m-ayuso-mayoria-madrid-pp-vox-aragon-comunidad-valenciana_3605180/,"Los de Santiago Abascal, por su parte, obtendrían siete representantes y el PSOE de Javier Lambán alcanzaría los 23.",0,news-articles,url
https://www.elconfidencial.com/vivienda/2019-02-05/burbuja-inmobiliaria-precios-vivienda-tecnitasa_1806554/,Serrano y paseo de Gràcia no son las únicas calles prohibitivas.,0,news-articles,url
https://www.elconfidencial.com/cultura/2023-04-16/olafur-eliasson-arte-qatar_3609584/,Para descubrirlo tienen un viaje a Doha hasta el 15 de agosto.,0,news-articles,url
http://www.vanitatis.elconfidencial.com/noticias/2015-10-13/una-crisis-de-pareja-y-la-seguridad-de-sus-hijos-las-razones-del-autoexilio-de-miguel-bose-a-panama_1054724/,"Además, se dice que es bastante diestro a la hora de acompañar a sus hijos al colegio, cita con la que suele cumplir diariamente.",0,news-articles,url
1.2709886608471163e+18,"“Más que invisibilidad, hay una negación de la identidad colectiva […]. Estamos hablando de una población de la que hay constancia de su existencia en el país desde hace más de 600 años”.

  Entrevista al diputado @Ismael_CortesG

https://t.co/U93EHXADSL",0,twitter,twitterId
https://www.hola.com/moda/tendencias/20230417229209/feria-de-abril-sevilla-consejos-como-vestir-hombre/,"Se trata de uno de los festejos nacionales más internacionales y aúnan una gran variedad de público, que incluye hasta royals.",0,news-articles,url
1.2725006137593403e+18,"No es ninguna novedad que los golpistas no quieran cumplir las leyes ni las sentencias judiciales.

Lo que debemos conseguir es que el Estado y sus instituciones dejen de retirarse de Cataluña y que se ejecuten todas las resoluciones de los tribunales. https://t.co/6nH7xddlkS",1,twitter,twitterId
1.2757416235031593e+18,Valiente @Igarrigavaz  frente al traidor Marlaska. https://t.co/WOx3CYs9mA,1,twitter,twitterId
http://www.elconfidencial.com/mercados/inversion/2014-08-04/el-plan-para-rescatar-al-bes-no-calma-a-la-banca-europea-que-mitiga-sus-subidas_171927/,"BBVA ha perdido un 0,19%, Santander, un 0,11%, Sabadell se anota un 0,79%.",0,news-articles,url
1.2738719754552975e+18,"Excelente intervención de @UnaiSordo en #Congreso explicando la función constitucional de los sindicatos y su financiación a la extrema derecha. 

En esta crisis tanto @CCOO como @UGT_Comunica están demostrando que son más necesarios que nunca. https://t.co/LVB715Cpmc",0,twitter,twitterId
http://www.elconfidencial.com/deportes/futbol/internacional/2016-03-05/international-board-fifa-asistente-video-cambio-reglas_1163872/,"Por ejemplo, en Italia está en marcha un proyecto para que las camisetas de los futbolistas tengan adheridas mini cámaras, lo que hará que los aficionados tengan una visión del juego mucho más cercana y espectacular.",0,news-articles,url
http://www.vanitatis.elconfidencial.com/noticias/2015-11-02/isabel-preysler-mario-vargas-llosa-y-los-motivos-por-los-que-es-mejor-vivir-en-pecado_1075288/,"Añade en sus declaraciones que ella es una loca y que vive al límite y el momento pero que quiere pedimento, casorio, prueba del pañuelo, que le bailen el ‘Yeli Yeli Ya’ las Martínez-Bordiú y Mario se parta la camisa.",0,news-articles,url
1.282762043108602e+18," ️ A Coruña es el ayuntamiento donde el @ppdegalicia logró más votos, 52.249, y la ciudad de la provincia en la que más se incrementó porcentualmente el voto popular (+2,59%) respecto a las autonómicas de 2016.

https://t.co/UyDS8xhP9n",0,twitter,twitterId
http://www.elconfidencial.com/mercados/inversion/2014-08-04/el-plan-para-rescatar-al-bes-no-calma-a-la-banca-europea-que-mitiga-sus-subidas_171927/,"Bankinter se ha anotado un 3,18% y es el valor más alcista del Ibex 35.",0,news-articles,url
https://www.libertaddigital.com/opinion/cristina-losada/academia-separatista-de-fake-news-86865/,"España, ya se sabe.",0,news-articles,url
http://kioskoymas.abc.es/noticias/opinion-la-tercera/20150405/abcp-domingo-resurreccion-sevilla-20150405.html?utm_source=abc&utm_medium=rss&utm_content=uh-rss&utm_campaign=traffic-rss,Suscribete para leer la noticia completa:,0,news-articles,url
1.2789792504737956e+18," ️  Nuestra diputada @mariadelamiel defiende las enmiendas de @CsCongreso en materia económica en la Comisión de Reconstrucción.

 ️¡Te lo contamos! #PolíticaÚtil https://t.co/Od66rLHlB9",0,twitter,twitterId
http://www.vanitatis.elconfidencial.com/noticias/2016-05-13/felisuco-cabeza-lista-ciudadanos-cantabria_1199813/,Este no es tu artículo.,0,news-articles,url
1.3087898865315758e+18,"Que esta gente de Podemos, que cada vez que hacen algo como La Tuerka  usan trabajadores precarios o que están condenados por contratar en negro, como Echenique, acusen a todo un sector de personas trabajadoras, es de vergüenza. https://t.co/szzeRgRiAS",1,twitter,twitterId
1.4380852024762122e+18,"Recomiendo ver los vídeos de esta portentosa intervención porque la ministra sube tambaleándose al estrado después de la tunda dialéctica recibida. Ni un solo argumento, insultos y paseos por los Cerros de Úbeda!. Una sectaria que dará grandes tardes de gloria. Penoso.",1,twitter,twitterId
https://www.newtral.es/default-rusia-suspension-pagos-deuda/,Dos meses de guerra en Ucrania: así te hemos contado los últimos 20 días de la invasión rusa,0,news-articles,url
http://www.vanitatis.elconfidencial.com/noticias/2015-07-10/malena-costa-el-mejor-apoyo-para-mario-suarez-en-su-nuevo-negocio_923400/,"Casas de lujo en Parque Conde de Orgaz y Arturo Soria”, dice la modelo junto a una imagen de ella, Mario y el hermano de este en la fachada de su nuevo negocio.",0,news-articles,url
https://www.noticiasdealava.eus/opinion/2020/12/07/vacuna-coronavirus-sale-venta-segura/1066318.html?utm_source=rss,Una de cuatro.,0,news-articles,url
https://www.elplural.com/economia/ipc-dispara-13-marzo_263110102,"En tasa mensual, el índice se ha disparado un 1%, el mayor repunte mensual desde octubre 2019, en niveles pre Covid.",0,news-articles,url
https://www.elconfidencial.com/espana/observatorio-electoral/2023-04-17/encuestas-autonomicas-28m-ayuso-mayoria-madrid-pp-vox-aragon-comunidad-valenciana_3605180/,"El barómetro de Gad3 para ABC conocido este domingo muestra que Isabel Díaz Ayuso lograría el 48,5% de los votos y entre 67 y 69 diputados en la Asamblea madrileña, donde la mayoría absoluta se sitúa en 68.",0,news-articles,url
https://www.newtral.es/nos-preguntais-por-el-comunicado-de-la-junta-de-andalucia-tras-requisar-la-guardia-civil-150-000-mascarillas/,¿El Gobierno ha dejado a la Junta sin mascarillas?,0,news-articles,url
https://www.vanitatis.elconfidencial.com/estilo/moda/2017-12-22/que-me-pongo-cena-nochebuena-comida-navidad-comprar-zara-mano_1494593/,de Amazon (70 €).,0,news-articles,url
https://www.elplural.com/autonomias/justicia-obliga-familia-franco-devolver-pazo-meiras-recurrible_247220102,También condena a la familia Franco a su devolución sin ser indemnizada por los gastos en los que afirma haber incurrido para el mantenimiento de la propiedad.,0,news-articles,url
http://www.elconfidencial.com/alma-corazon-vida/2016-09-19/10-diez-cosas-cancerigenas-que-no-conocias-no-sabes_1259769/,"Hay un gusano parásito llamado ""opisthorchis viverrini"", o duela hepática china, que puede vivir en nuestro hígado y que contraemos al comer pescados de agua dulce infectados.",0,news-articles,url
http://www.lavanguardia.com/opinion/20170505/422290601422/nervios-en-ferraz.html,Porque el voto del día 21 es secreto.,0,news-articles,url
1.2791849823937083e+18,"O impulso da costa e do sector marítimo-pesqueiro ten un apartado no noso programa, con propostas para reforzar a sustentabilidade social e ambiental do sector, para mellorar a xestión e ordenación da actividade e para potenciar a comercialización.

https://t.co/5mQnmUdOzM https://t.co/NstUR89Kvr",0,twitter,twitterId
1.2895136759931863e+18,"Pese al empeño de PSOE y sus socios comunistas bolivarianos en proteger y amparar a la mafia okupa, los españoles ya no están solos frente a los delincuentes, con @vox_es se les acabará la fiesta más pronto que tarde. #VoxHablaPorTi #IzquierdaOkupa
 https://t.co/OPrQ2NWz7q",1,twitter,twitterId
1.2757055714889564e+18,"Haz un uso correcto de las #mascarillas para no generar más riesgo

  Lávate las manos antes de ponerla

  Durante todo el tiempo debe cubrir la boca, nariz y barbilla

 ️ Consulta la guía de mascarillas: https://t.co/aMof60ilAr

#JuntosMásFuertes  ⚪  https://t.co/vcE4yBV67e",0,twitter,twitterId
https://www.newtral.es/andreas-fernandez-muerte-huca-75-horas-atada-sobreseimiento-recurso/,"Acude a desayunar donde “comienza a gritar, dar patadas en la puerta y exigir que la dejemos irse”, “imposible tener una conversación con ella”.",0,news-articles,url
1.2809723596636037e+18,"Este Urkullu es el mismo que nos dijo que era mejor hacer las elecciones en julio porque en septiembre-octubre iba a haber rebrotes. Ajá, exacto, es el puto amo de la barraca. https://t.co/izm5HQC3BT",1,twitter,twitterId
http://www.elconfidencial.com/cultura/2015-09-14/el-holograma-de-whitney-houston-sale-de-gira-mundial_1015997/,"Sí,han leído bien.",0,news-articles,url
https://www.elsaltodiario.com/renta-basica/bonos-termicos-ingreso-minimo-vital-victimas-disfunciones-ayudas-sociales,"Para facilitar el acceso, Bollain considera que el primer paso era que la ayuda fuese individual, algo con lo que el IMV no cumplió desde el principio, “en segundo lugar decíamos, vamos a condicionarlo lo mínimo posible.",0,news-articles,url
https://www.europapress.es/nacional/noticia-diaz-reprocha-podemos-hable-unidad-torta-limpia-deprimiendo-electorado-20230417000220.html,"También ha reconocido que se sintió ""muy enfadada"" con el exvicepresidente Pablo Iglesias cuando le designó ""a dedo"" como candidata en marzo de 2021, cuando decidió presentarse a las elecciones de la Comunidad de Madrid de ese año, de lo que se enteró por el vídeo que publicó en redes.",0,news-articles,url
1.403741104013562e+18,"""Los asesinos están entre nosotros. No son locos, no son monstruos, son hombres..."" 
Además de incitar al odio por razón de sexo, esta ignorante obvia que el 70 % de los asesinatos a menores los cometen mujeres.

Pobre payasa. https://t.co/6ZdE6lC8t4",1,twitter,twitterId
1.2731722459433288e+18,"La ministra de Educación está afincada en la unilateralidad. 
? Necesitamos una Ley Educativa que no sea de un solo partido, sino de todos los españoles. 
?️ @BalEdmundo ""Sra. Celaá, ¿tiene un plan para la conciliación o su plan sigue siendo el caos?"" #SesiónDeControl https://t.co/hp31RZ3kH0",0,twitter,twitterId
https://beta.newtral.es/piloto-ejercito-espana-evacuacion-mision-kabul/20210905/,"Sin embargo, días antes a su llegada, la estampa era muy distinta.",0,news-articles,url
1.270966859618308e+18,Parecería broma si no fuera por la gravedad de lo rápido con que avanzas la dictadura progre: @HBO_ES censura “Lo que el viento se llevó” por machista. Una de las 5 mejores películas de la Historia. A hacerles lo del banco de Santander que vean que ya no es gratis hacer el progre https://t.co/oniVD4twTL,1,twitter,twitterId
1.292735178088026e+18,"Vox vuelve a mentir mostrando una fotografía de un risueño presidente del Gobierno tomada supuestamente en sus vacaciones en Canarias, pero que es de 2018. La mendacidad está en los genes de la extrema derecha",1,twitter,twitterId
1.2713526353759232e+18,"#DespiertaConArte A René Magritte le molestaban las explicaciones que pretendidamente pudieran aclarar los contenidos de sus obras, y prefería mantener el misterio en torno a ellas. Por ello, resulta tan hermético el significado de lienzos como ""El secreto del cortejo"" (1927) https://t.co/8yHs4LZnxW",0,twitter,twitterId
1.3819344015425577e+18,"No esperéis ni una sola disculpa del PP y la ultraderecha a @abalosmeco 

El 4 de Mayo tenemos la ocasión de parar a esta forma de inundar la vida pública con bulos, mentiras y difamaciones. https://t.co/s09IIEGc5L",1,twitter,twitterId
https://www.newtral.es/sanidad-datos-incidencia-viernes-02-junio-ec/,"Cataluña y Madrid, las que más casos reportan",0,news-articles,url
1.5033882425188884e+18,"🔴Sobre la contratación a dedo por el Gobierno de una empresa con precios notablemente superiores en pandemia.

2 Semanas antes, a esa empresa le “cayeron” dos créditos ICO.

Apesta.

Fuente: @eldebate_com @raqueltejero_ https://t.co/sYrLHBJoJA",1,twitter,twitterId
1.2953040482252022e+18,Se rien de nosotros. Luego nos llaman conspiranoicos https://t.co/v6ai4aYhrj,1,twitter,twitterId
https://www.elconfidencial.com/television/programas-tv/2018-11-20/gh-vip-6-notario-votaciones-sistema-votos-tongo-nominaciones-gran-hermano_1657090/,El Consejo General del Notariado nos informa que no es obligatorio contar con la figura de un notario en programas y concursos de televisión.,0,news-articles,url
1.2762114761817784e+18,"Querida compañera, merecidisimo reencuentro con los tuyos y tu tierra, que lo disfrutes. https://t.co/9VfQl83Lji",0,twitter,twitterId
https://www.newtral.es/elecciones-madrid-martes-laborable-incentivo-participacion/,"Por comparar la participación en este caso en día laborable o no, recordar que en las elecciones catalanas de 2015, que ocurrieron el 27 de septiembre domingo, la participación fue del 77,43%.",0,news-articles,url
1.3243265808863803e+18,España es un gran país. No dejemos que la autocrítica y la polarización política nos impidan ver la realidad y nos lleven a dañar nuestra propia reputación internacional. Aquí parte de mi comparecencia de hoy en @Congreso_Es   abro hilo 1/2    @MAECgob @EspanaGlobal https://t.co/8PCtjyg4ts,0,twitter,twitterId
https://www.noticiasdealava.eus/araba/2021/04/06/red-hospitalaria-vitoria-sufre-fuerte/1090589.html?utm_source=rss,"Mientras Álava y Gasteiz se preparan para la llegada de nuevas restricciones, la escalada de casos de covid-19 empieza a traducirse ya en un preocupante aumento de la presión asistencial sobre la red hospitalaria del territorio.",0,news-articles,url
http://www.ara.cat/internacional/Hillary-Clinton-candidata-impopular_0_1591640890.html,Cap dels dos ho tindrà fàcil.,0,news-articles,url
http://www.vanitatis.elconfidencial.com/noticias/2016-03-13/la-casa-de-portada-de-jesulin-y-campanario-que-ha-terminado-en-un-bluf_1167582/,Una casa de portada,0,news-articles,url
1.277571473037824e+18,"Como cada lunes, hoy también, hemos estado junto a las y los pensionistan en #Bilbo para mostrarles nuestros compromisos:
▶️ Pensión mínima de 1.080€.
▶️ Creación de un sistema público de pensiones vasco.
▶️ Conseguir la transferencia de la Seguridad Social.
#PREST https://t.co/arQRMqDwFJ",0,twitter,twitterId
https://www.elplural.com/opinion/riego-cabezas-san-juan-plaza-cebada_256499102,Los distintos gabinetes liberales que gobernaron ese año no supieron organizar una defensa eficaz y el recelo a una posible deriva exaltada llevó a muchos generales españoles a claudicar sin presentar resistencia.,0,news-articles,url
1.286602403882705e+18,"¡Mafia separatista, menas, delincuentes y fundamentalista islámicos pondremos fin a vuestra impunidad!

¡Vamos a por vosotros!

¡Ley y orden en Cataluña! https://t.co/AVs5DJgrbf",1,twitter,twitterId
1.2719238998617375e+18,Madeira que no tiene fallecidos por covid y competidora en turismo con #Canarias tienen protocolos sanitarios para reapertura turismo y presupuestos para hacer PCR  #COVID19 en ✈️; Mientras Canarias sigue sin decidirse !!!! @ppdecanarias ha presentado esos protocolos en @parcan https://t.co/McbsGGl41Z,0,twitter,twitterId
1.2797300065503314e+18,"   Reivindicamos todo lo que nos une, nuestro modo de ser y sentirnos vascos y españoles

  @carlositurgaiz ""Queremos construir una sociedad más libre, tolerante y próspera junto al resto de España y de la Unión Europea"" #UnPlanParaElFuturo https://t.co/qm90h1xeHg",0,twitter,twitterId
https://www.elplural.com/politica/espana/casado-rivera-convocan-manifestaciones-contra-sanchez-y-vox-se-suma_210645102,Vox se apunta,0,news-articles,url
1.2352160697548431e+18,"¿Qué ha pasado? Han invitado a @GretaThunberg a la presentación, le han dado la palabra y la activista sueca ha sido muy clara: ""La nueva Ley Climática Europea es una rendición. Dejen de pretender que las palabras vacías harán que esta emergencia se acabe"" https://t.co/1xtkj75shy",0,twitter,twitterId
1.101098306854445e+18,"El 54,7% cree que hubiera sido bueno aprobar los #PGE19. El 46,4 de los votantes de Cs en 2016 creen que hubiera sido bueno aprobarlos. #CIS https://t.co/93dQrCsbDi",0,twitter,twitterId
https://www.elplural.com/opinion/octubre-revolucionario-asturies-represion_250417102,"Lo cierto es que, en tanto se lograba resolver la crisis, los líderes socialistas se esforzaron por contener el ardor revolucionario de sus seguidores.",0,news-articles,url
https://www.newtral.es/andreas-fernandez-muerte-huca-75-horas-atada-sobreseimiento-recurso/,"Quiero que la muerte de mi hermana sirva para humanizar la asistencia sanitaria”, añade.",0,news-articles,url
https://www.newtral.es/deterioro-cognitivo-pasatiempos-wordle/,Todas estas actividades beneficiosas para nuestra reserva cognitiva se trabajan a través de la terapia ocupacional en pacientes con patologías y en población general.,0,news-articles,url
https://www.newtral.es/elecciones-madrid-martes-laborable-incentivo-participacion/,Trabajadores cuyo horario de trabajo coincida en dos o más horas y menos de cuatro con el horario de apertura de las mesas electorales: disfrutarán de permiso retribuido de dos horas.,0,news-articles,url
https://www.newtral.es/centros-salud-comunidades-pandemia-covid/,"Así, los primeros son “estructuras físicas y funcionales que posibilitan el desarrollo de una atención primaria de salud coordina, globalmente, integral, permanente y continuada, y con base en el trabajo en equipo de los profesionales sanitarios y no sanitarios que actúan en el mismo” y los consultorios “proporcionan atención sanitaria no especializada en el ámbito de la atención primaria de salud”.",0,news-articles,url
1.2322523507289866e+18,"El próximo viernes 28 de febrero. Te invitamos a la inauguración de la nueva sede de IU Fuenmayor. En la Calle Donantes de Sangre, junto al Colegio. https://t.co/GL6WlArXP1",0,twitter,twitterId
https://www.vanitatis.elconfidencial.com/noticias/2018-01-01/doce-meses-doce-bodas-los-enlaces-mas-vip-de-2017_1495072/,Abril: empresarios y políticos,0,news-articles,url
https://www.newtral.es/senor-de-los-anillos-videojuego-trayectoria-analisis-derechos/,"Cuando New Line Cinema y Jackson empezaron a trabajar en la trilogía cinematográfica de El señor de los anillos, Electronic Arts compró los derechos para adaptar las películas en forma de videojuegos.",0,news-articles,url
1.2837418482013102e+18,"En @VOX_Congreso no paramos. Hemos presentado una PNL de medidas de protección y fomento del Instituto Español de Oceanografía (IEO):

- El IEO es una institución de prestigio internacional
- Cumple una labor esencial para conocer nuestros mares y océanos

   #VOXútil

⬇️ HILO ⬇️ https://t.co/LfB1ZeAs4f",0,twitter,twitterId
1.2724435598331085e+18,"Lo único en común que compartimos, usted como catalán y yo como valenciano, es una lengua; español y un país; España, mal que le pese , nada más.

Una ""burla monstruosa"" es creer en los 'países (inventados) catalanes' que tanto pregonan ‍♂️ https://t.co/xls3ELggbU",1,twitter,twitterId
https://www.vanitatis.elconfidencial.com/noticias/2017-09-09/campos-arrocet-alaska-vaquerizo-parejas-television_1440816/,¿Cómo lo harán para no partirse de risa?,0,news-articles,url
1.232237496597205e+18,"Y, por supuesto, estuve con los compañeros de @CsExtremadura compartiendo la preocupación por el campo extremeño.

@Cs_Europa trabajará mano a mano con nuestro portavoz @Cs_Cayetans y el Grupo Parlamentario de Cs para buscar soluciones al campo extremeño en #Europa. https://t.co/kdOLiOBYgB",0,twitter,twitterId
1.2234129085933814e+18,"1/ La siniestra se ha puesto ahora como objetivo machacar a una de nuestras más brillantes concejales, @Isabelperezmoi1
Isabel ha difundido imágenes públicas de los Plenos del ayuntamiento de Fuenlabrada, donde el alcalde la trata con desdén, desprecio y mala educación https://t.co/4YENxumMwj",1,twitter,twitterId
1.2720773391371346e+18,"Gracias a las compañeras que presentan candidatura en la 3a Asamblea de @Podem_ GRACIAS por mantener la democracia viva en nuestro partido. Os deseo suerte, os mando un abrazo! 

Entra en https://t.co/3Z2uLXIpgu y vota por Un Podem Amb Tu Cercles en Moviment - Equip Pilar Lima☺️ https://t.co/x668viHqhi",0,twitter,twitterId
https://www.libertaddigital.com/deportes/futbol/2023-04-17/el-valencia-estalla-contra-los-arbitrajes-el-futbol-huele-muy-mal-nos-han-robado-a-camara-lenta-7005361/,Hemos vivido una auténtica vergüenza hoy con el arbitraje.,1,news-articles,url
1.2478974817419264e+18,Es difícil recordar un alarde de indignidad y servidumbre arrastrada y a calzón quitado como el espectáculo de este pobre diablo. Ni un esclavo con décadas de humillaciones. Ni amaestrado en el lacayismo pelota por Juanito Cruz. Están histéricas. ¡Lo que nos queda por ver! https://t.co/oXHuGbe5zr,1,twitter,twitterId
1.2721941539428434e+18,"Otra vez, volvemos a contar que nuestro compañero de @iumiranda
,@GUbieto ha sufrido una agresión con daños en su vehículo. 

Más que nunca, al odio de la ultraderecha se le combate con solidaridad. 

Nuestro apoyo y compromiso con @GUbieto

https://t.co/tIRmHmWbpz",1,twitter,twitterId
1.2722718972381266e+18,"“No me encuentro con gente joven que me diga que le ilusiona el PP, en cambio con Vox sí” 
Datos y conversaciones interesantes #CakeNightShow @cakealatake @vicpiedra @vox_es https://t.co/2zFEOJPd2T",0,twitter,twitterId
1.316270810819158e+18,"El tejido empresarial se desangra y pierde 100.000 negocios en un año. La peor economía de la UE. 
Paro, miseria, y ruina. 
Es su plan. La pobreza, para ellos, los sociocomunistas, es el medio de conseguir la sumisión de la nación
 https://t.co/SvaT3Adxii a través de @ABCeconomia",1,twitter,twitterId
